news_id,label,lang,ref_source_url,statement
twitter-1302977920479236097,real,en,https://twitter.com/i/web/status/1302977920479236097,"""#Mauritius has high population density, with high rates of non-communicable diseases &amp; many international travellers, which meant it was at high-risk. But quick, comprehensive action, initiated in January, &amp; previous experience with contact tracing paid off""-@DrTedros #COVID19"
twitter-1302977744960135168,real,en,https://twitter.com/i/web/status/1302977744960135168,"""#Mongolia acted very early, activating its State Emergency Committee in January. As a result, despite neighbouring China, Mongolia’s first case was not reported until March and it still has no reported #COVID19 deaths""-@DrTedros"
twitter-1302977638189928449,real,en,https://twitter.com/i/web/status/1302977638189928449,"""🇮🇹 took hard decisions based on the evidence &amp; persisted with them, which reduced transmission &amp; saved many lives. Natl. unity &amp; solidarity, combined with the dedication &amp; sacrifice of #healthworkers &amp; the engagement of the 🇮🇹 people, brought #COVID19 under control""-@DrTedros"
twitter-1302977635966951425,real,en,https://twitter.com/i/web/status/1302977635966951425,"""#Italy was one of the first countries to experience a large #COVID19 outbreak outside #China, and in many ways was a pioneer for other countries""-@DrTedros"
twitter-1302977103755960321,real,en,https://twitter.com/i/web/status/1302977103755960321,"""In fact, there are many examples of countries that have done exactly that.

#Thailand is reaping the benefits of 40 years of health system strengthening""-@DrTedros #COVID19"
twitter-1302976156111699969,real,en,https://twitter.com/i/web/status/1302976156111699969,"""Part of every country’s commitment to build back better must therefore be to invest in public health, as an investment in a healthier and safer future""-@DrTedros #COVID19"
twitter-1302976061802676225,real,en,https://twitter.com/i/web/status/1302976061802676225,"""In recent years, many countries have made enormous advances in medicine, but too many have neglected their basic public health systems, which are the foundation for responding to infectious disease outbreaks""-@DrTedros #COVID19"
twitter-1302975980793987073,real,en,https://twitter.com/i/web/status/1302975980793987073,"""This will not be the last pandemic. History teaches us that outbreaks and pandemics are a fact of life. But when the next pandemic comes, the world must be ready – more ready than it was this time""-@DrTedros #COVID19"
twitter-1302975906634444806,real,en,https://twitter.com/i/web/status/1302975906634444806,"""Public health is the foundation of social, economic and political stability. That means investing in population-based services for preventing, detecting and responding to disease""-@DrTedros #COVID19"
twitter-1302975843547914241,real,en,https://twitter.com/i/web/status/1302975843547914241,"""#COVID19 is teaching all of us many lessons. 

One of them is that health is not a luxury item for those who can afford it; it’s a necessity, and a human right""-@DrTedros"
twitter-1302875118029414402,real,en,https://twitter.com/i/web/status/1302875118029414402,"""The WHO Manifesto for a healthy and green recovery to #COVID19 provides a prescription for a “better normal” with improved social and environmental health and well-being for all""-@DrTedros #cleanairday 
https://t.co/PBuejrb7B4"
twitter-1302265613675528195,real,en,https://twitter.com/i/web/status/1302265613675528195,"These 4⃣ could put you at higher risk for #COVID19:

🚬 smoking
🥃 drinking alcohol
🍟 eating an unhealthy diet
🛋️ not exercising 

Make smart lifestyle choices to stay healthy &amp; #BeatNCDs https://t.co/Euw0l8f3fQ"
twitter-1302243904536879108,real,en,https://twitter.com/i/web/status/1302243904536879108,"There is a higher risk of severe #COVID19 for people living with:
🔸#Diabetes 
🔸High blood pressure 
🔸Asthma and other respiratory diseases
🔸Cancers
🔸Heart disease https://t.co/iS1PEDrlYR"
twitter-1302215973974487042,real,en,https://twitter.com/i/web/status/1302215973974487042,#BeatNCDs &amp; give your body a fighting chance against infections like #COVID19 by limiting or avoiding alcohol 🍺🍷🥃🍸 intake. https://t.co/HygzYIz00l
twitter-1302186457805840385,real,en,https://twitter.com/i/web/status/1302186457805840385,"Here is another good reason for saying #NoTobacco 🚭:
Smokers are 1.5 times more likely to get severe #COVID19.

It's time to quit 🚬 to stay healthy &amp; #BeatNCDs! https://t.co/4UvOFTYDEZ"
twitter-1302165480707297280,real,en,https://twitter.com/i/web/status/1302165480707297280,"Obesity could make you 7⃣ times more likely to get severe #COVID19.

Make sure you eat a healthy diet 🥕 &amp; get enough physical activity 🚵‍♂️ to keep healthy &amp; #beatNCDs https://t.co/TwB6P7IG2v"
twitter-1301911036606451712,real,en,https://twitter.com/i/web/status/1301911036606451712,"""Although we still face many challenges, WHO is encouraged by the progress we have made against this new virus in 8 months. 

With national unity and global solidarity, we can and will end the #COVID19 pandemic""-@DrTedros"
twitter-1301910910387326976,real,en,https://twitter.com/i/web/status/1301910910387326976,"""I would like to thank those countries and economies who have announced publicly they are joining COVAX this week – 🇩🇪, 🇯🇵, 🇳🇴 and the @EU_Commission. 

Many more countries have joined and we look forward to being able to share the full list in due course""-@DrTedros #COVID19"
twitter-1301910624310525953,real,en,https://twitter.com/i/web/status/1301910624310525953,"""We are delighted that 78 high- and upper-middle countries and economies have now confirmed they will participate in the COVAX Facility, and the number is growing. I urge those who have not yet joined to do so by the 18th of September""-@DrTedros #COVID19"
twitter-1301910622792228867,real,en,https://twitter.com/i/web/status/1301910622792228867,"""Another 9 candidates that are in earlier stages of development are being evaluated for inclusion in the COVAX Facility""-@DrTedros #COVID19 

https://t.co/KFsWVgAfUk"
twitter-1301910366021091331,real,en,https://twitter.com/i/web/status/1301910366021091331,"""Our partner, the @CEPIvaccines, is supporting 9 candidate #COVID19 vaccines that will be made available to the COVAX facility if successful, 7 of which are in clinical trials.

We’re also in discussions about 4 other promising vaccines""-@DrTedros"
twitter-1301910104674050056,real,en,https://twitter.com/i/web/status/1301910104674050056,"""The COVAX Facility is the agreed international mechanism for ensuring equitable global access to #COVID19 vaccines. 

It’s solidarity in action.

COVAX guarantees access to the world’s largest portfolio of vaccine candidates""-@DrTedros"
twitter-1301910102946066432,real,en,https://twitter.com/i/web/status/1301910102946066432,"""In our interconnected world, if people in low- and middle-income countries miss out on #COVID19 vaccines, the virus will continue to kill and the economic recovery will be delayed.

Vaccine nationalism will prolong the pandemic, not shorten it""-@DrTedros 
https://t.co/llSzT7UpHV"
twitter-1301909790290071553,real,en,https://twitter.com/i/web/status/1301909790290071553,"""In other words, the first priority must be to vaccinate some people in all countries, rather than all people in some countries.

This is not just a moral imperative and a public health imperative, it’s also an economic imperative""-@DrTedros #COVID19 
https://t.co/ho02fEiBeG"
twitter-1301909456792498178,real,en,https://twitter.com/i/web/status/1301909456792498178,"""In time, as production increases, we want all people everywhere to have access to #COVID19 vaccines. 
But initially, when supply is limited, priority must be given to vaccinating essential workers &amp; those most at risk, incl older ppl &amp; those with underlying conditions""-@DrTedros"
twitter-1301909455022559232,real,en,https://twitter.com/i/web/status/1301909455022559232,"""But if and when we have an effective #COVID19 vaccine, we must also use it effectively""-@DrTedros 

https://t.co/t2QZmXNLXS"
twitter-1301908812073447424,real,en,https://twitter.com/i/web/status/1301908812073447424,"""Providing guidance on therapeutics, diagnostics &amp; vaccines is one important part of WHO’s work. 

Ensuring access to those products is another.

In the coming months, we all hope to have good news about a vaccine for #COVID19""-@DrTedros"
twitter-1301908343393574912,real,en,https://twitter.com/i/web/status/1301908343393574912,"""However, corticosteroids do not help #COVID19 patients with mild or moderate disease, and can be harmful. 

WHO therefore recommends the use of corticosteroids only in patients who are severely or critically ill""-@DrTedros 

https://t.co/tYTmwExIO8"
twitter-1301908341262778368,real,en,https://twitter.com/i/web/status/1301908341262778368,"""Earlier this week, WHO issued new guidance on the use of corticosteroids to treat patients with severe #COVID19.

Evidence shows that corticosteroids can be life-saving for patients on oxygen and ventilators""-@DrTedros 

https://t.co/tYTmwExIO8"
twitter-1301907888240316417,real,en,https://twitter.com/i/web/status/1301907888240316417,"""I am pleased to launch a set of publications that have been developed under the @UN NCD Inter-Agency Task Force that call for urgent action on NCDs during and beyond the #COVID19 pandemic""-@DrTedros"
twitter-1301906853773946881,real,en,https://twitter.com/i/web/status/1301906853773946881,"""The #COVID19 pandemic has underscored the urgency of addressing non-communicable diseases and their risk factors""-@DrTedros #BeatNCDs https://t.co/FKtXptcLwQ"
twitter-1301906637561761793,real,en,https://twitter.com/i/web/status/1301906637561761793,"""And a systematic review has shown that people with diabetes are between 2-4 times more likely to have severe symptoms or die from #COVID19""-@DrTedros https://t.co/tb1G42wGhW"
twitter-1301905695223304193,real,en,https://twitter.com/i/web/status/1301905695223304193,"""Smokers have been found to be 1.5 times more likely to have severe complications from #COVID19""-@DrTedros https://t.co/fRXvIZGLXB"
twitter-1301905473751470081,real,en,https://twitter.com/i/web/status/1301905473751470081,"""The odds of developing severe #COVID19 have been found to be as much as 7 times higher in patients with obesity""-@DrTedros https://t.co/QJaLoPtuL7"
twitter-1301905178770116608,real,en,https://twitter.com/i/web/status/1301905178770116608,"""#COVID19 has preyed on ppl with non-communicable diseases (NCDs): cancer, cardiovascular disease, diabetes &amp; respiratory disease.
🌍, NCDs &amp; their risk factors are increasing vulnerability to COVID-19 infection &amp; the likelihood of worse outcomes, incl. in younger ppl""-@DrTedros https://t.co/VEsFnkxcX4"
twitter-1301904328001826819,real,en,https://twitter.com/i/web/status/1301904328001826819,"""I want to reiterate the 4 priorities we urge countries to focus on:
-Prevent amplifying events
-Empower people to protect themselves &amp; others
-Focus on the public health basics
-Protect the vulnerable""-@DrTedros #COVID19
https://t.co/fR4ibA07PP"
twitter-1301903779160305665,real,en,https://twitter.com/i/web/status/1301903779160305665,"""Several countries are using a data-driven approach to drive a targeted #COVID19 response. 

This is allowing them to open up carefully and safely, while remaining ready to respond rapidly to any new clusters or amplifying events""-@DrTedros"
twitter-1301903691331571714,real,en,https://twitter.com/i/web/status/1301903691331571714,"""Lockdowns are a blunt instrument that have taken a heavy toll in many countries.

With the right mix of targeted and tailored measures, further national lockdowns can be avoided""-@DrTedros #COVID19"
twitter-1301903575648477185,real,en,https://twitter.com/i/web/status/1301903575648477185,"""Yesterday I had the honour of addressing foreign ministers from the @g20org countries. 

The focus of the discussion was on how together we can reopen societies, economies and borders. 

This is something WHO supports wholeheartedly""-@DrTedros #COVID19"
twitter-1301849185562566657,real,en,https://twitter.com/i/web/status/1301849185562566657,"Investments in the fight against #malaria support the fight against #COVID19 and save lives of the most vulnerable:

🔸Pregnant women
🔸Children https://t.co/2KgYxbdhs5"
twitter-1301833121617321985,real,en,https://twitter.com/i/web/status/1301833121617321985,Stepped-up investment in new tools and technologies can help us beat #malaria 🦟 and other deadly diseases such as #COVID19. https://t.co/JHIRw74Hp1
twitter-1301819149065375744,real,en,https://twitter.com/i/web/status/1301819149065375744,Investments in #malaria🦟prevention can help ease the strain on health facilities overburdened by the response to #COVID19. https://t.co/JXCO0AU7JT
twitter-1301810753331175428,real,en,https://twitter.com/i/web/status/1301810753331175428,"❓What can be done when countries face the double challenge of #malaria🦟and #COVID19?

Join WHO and @endmalaria for a virtual forum and learn from field experts &amp; global health leaders!

Date: 4 September at 2pm CET

Register now👉https://t.co/CKpyDt5ZVT https://t.co/U1ZnOABiko"
twitter-1301804067157692417,real,en,https://twitter.com/i/web/status/1301804067157692417,The toll of #malaria 🦟 won’t stop as the #COVID19 pandemic evolves. A stall in action now will bring unnecessary suffering and loss of life. https://t.co/1rruuEx1Jo
twitter-1301795173161226241,real,en,https://twitter.com/i/web/status/1301795173161226241,"Ireland 🇮🇪 provides universal access to testing, diagnosis &amp; treatment for #COVID19 without charge.

A🆕WHO study suggests the country should build on these achievements to strengthen equitable access to health care &amp; financial protection.

👉https://t.co/G5DQhjVyu7 #WHOImpact"
twitter-1301563323671089159,real,en,https://twitter.com/i/web/status/1301563323671089159,"We are still far from our goal of ending preventable newborn deaths and stillbirths, while #COVID19 threatens to turn back the hard-won progress the 🌎 has made. 

👉 https://t.co/d89fsMGxW4 https://t.co/Yf5rS1eISb"
twitter-1301468578777124864,real,en,https://twitter.com/i/web/status/1301468578777124864,"""A coherent international response is key to stopping the #COVID19 pandemic. It is critical that we work together to ensure that vulnerable populations are protected and health workers have the tools they need""-@DrTedros"
twitter-1301468398187143168,real,en,https://twitter.com/i/web/status/1301468398187143168,"""The second thing that leaders can do is to help advocate for financing. We are in a critical period now as we work to rapidly scale up clinical trials, manufacturing, licensure and regulation capacity""-@DrTedros #COVID19"
twitter-1301458749119442944,real,en,https://twitter.com/i/web/status/1301458749119442944,"""The first thing that all leaders can do is to join forces behind the Accelerator’s COVAX Facility. We have developed a new approach that allows countries with bilateral deals to join forces with the facility and help us ensure global equity in access""-@DrTedros #COVID19"
twitter-1301458598187462657,real,en,https://twitter.com/i/web/status/1301458598187462657,"""We do face challenges.
So far, we have secured only $2.6 billion - less than 10% of what is needed.
At the same time, bilateral vaccine deals &amp; vaccine nationalism could compromise equitable access &amp; hold up progress for all countries in bringing #COVID19 to an end""-@DrTedros"
twitter-1301458132816867330,real,en,https://twitter.com/i/web/status/1301458132816867330,"""The Accelerator’s start-up phase has shown impressive progress, incl. a broad portfolio of #COVID19 vaccine candidates, the COVAX Global Vaccines Facility, an effective treatment for severe disease, a new rapid Antigen test, &amp; a global Equitable Allocation Framework""-@DrTedros"
twitter-1301457908320948229,real,en,https://twitter.com/i/web/status/1301457908320948229,"""That’s why WHO and our partners launched The Access to #COVID19 Tools Accelerator. We are grateful for the support of so many of your governments""-@DrTedros 

https://t.co/LC206AT5Xj"
twitter-1301457657455403008,real,en,https://twitter.com/i/web/status/1301457657455403008,"""Once we have an effective #COVID19 vaccine, it’s vital that we also use it effectively. And the best way to do that is to ensure that some people in all countries receive it, rather than all people in some countries""-@DrTedros"
twitter-1301457488202657792,real,en,https://twitter.com/i/web/status/1301457488202657792,"""In our highly interconnected world, the only way out of the #COVID19 pandemic is for countries to join forces in solidarity to ensure equitable access to vaccines, therapeutics and diagnostics as they become available""-@DrTedros #HealthForAll"
twitter-1301457486654865409,real,en,https://twitter.com/i/web/status/1301457486654865409,"""Equitable access to vaccines &amp; medicines is a priority for WHO at all times, but even more in the context of #COVID19""-@DrTedros #HealthForAll"
twitter-1301457035201048576,real,en,https://twitter.com/i/web/status/1301457035201048576,"""As we have seen demonstrated over and over, the best defence against the #COVID19 pandemic - and against all future emergencies - is a strong health system based on universal health coverage, with affordable and accessible care for all""-@DrTedros #HealthForAll"
twitter-1301443253728927744,real,en,https://twitter.com/i/web/status/1301443253728927744,"WHO supports Brunei Darussalam🇧🇳's needs &amp; priorities with tailored containment measures to

1⃣Find,
2⃣Test,
3⃣Isolate,
4⃣Treat cases,
5⃣Trace contacts,

helping the country flatten its #COVID19 curve.

👉https://t.co/GHMjnqTBFx #WHOImpact https://t.co/FfHB4Zw2l9"
twitter-1301427564871905280,real,en,https://twitter.com/i/web/status/1301427564871905280,"🇸🇷 Suriname invests in health systems
🇦🇷 Argentina's leadership focuses on early action
🇹🇱 Timor-Leste acts early to stop community transmission
🇿🇦 South Africa tests out-of-the-box ideas

Read more stories of #WHOImpact during #COVID19 👉https://t.co/oDPSariuhq https://t.co/H5uPkP6Fok"
twitter-1301247000483106817,real,en,https://twitter.com/i/web/status/1301247000483106817,"The interim guideline on the use of dexamethasone &amp; other corticosteroids for the treatment of #COVID19 is based on evidence collected from 8 clinical trials.

More: 👉 https://t.co/eWHzRrYKvO https://t.co/CLOwmk4E3H"
twitter-1301176094318616576,real,en,https://twitter.com/i/web/status/1301176094318616576,"#AskWHO about  #COVID19 clinical care ⬇️

https://t.co/NPjpeo8i2G"
twitter-1301076284563501062,real,en,https://twitter.com/i/web/status/1301076284563501062,"WHO, @DFID_UK &amp; @USAID helped strengthen the health system of Zambia 🇿🇲 through procurement &amp; delivery of  #COVID19 response equipment and transport facilities. 

More details 👉https://t.co/PaX5gvmUkF #WHOImpact https://t.co/G8bjULtXgy"
twitter-1301069293103337473,real,en,https://twitter.com/i/web/status/1301069293103337473,"WHO continues to support the #COVID19 response of countries in the Americas with:

✅strong coordination across the region
✅a deep understanding of epidemiological trends
✅clear guidance 
✅reliable supply of health products

👉https://t.co/BCul8Lu5XM #WHOImpact https://t.co/VPXFXAXO9e"
twitter-1300973118337495040,real,en,https://twitter.com/i/web/status/1300973118337495040,"The @Minions &amp; Gru are supporting WHO in making sure people of all ages stay safe and healthy during this #COVID19 pandemic:
💛 physically distancing
💛 being active at home
💛 #BeKind to each other

https://t.co/yLAKK2veHy"
twitter-1300947250781343744,real,en,https://twitter.com/i/web/status/1300947250781343744,"Crowded &amp; messy home?
Kids crying?
Teenagers screaming?
Back-to-back online meetings?
 
Take a deep breath.
Take a break.
Do something for yourself.
 
#BeKind and take care of yourself so you can take care of your children.

Parenting tips during #COVID19 https://t.co/ylbkfNd88T https://t.co/TqcSNVlPlR"
twitter-1300936636449124354,real,en,https://twitter.com/i/web/status/1300936636449124354,"#BeKind to yourself and #BeActive during #COVID19:
1⃣ Regularly check your sitting posture while working from home
2⃣ Break up your sitting &amp; stand up while working 👨‍💻, on the phone📞, or watching TV 📺 https://t.co/C7EK6nK4YQ"
twitter-1300874712977989638,real,en,https://twitter.com/i/web/status/1300874712977989638,"#BeKind and support loved ones during #COVID19.
📞 Check in regularly
👏 Encourage them to keep doing what they enjoy
📢 Share WHO information to manage anxiety
🚸Provide calm and correct advice for your children https://t.co/VmWTRAzZij"
twitter-1300800205378531329,real,en,https://twitter.com/i/web/status/1300800205378531329,"🆕 #OpenWHO course about the knowledge &amp; skills health workers need to protect themselves &amp; others from occupational risks they encounter, so that health heroes can work safely &amp; effectively during #COVID19:

👉https://t.co/7iXDP8Wv5n https://t.co/UKo8n1d09V"
twitter-1300713385248591876,real,en,https://twitter.com/i/web/status/1300713385248591876,"Through the project, trained staff and volunteers in #Athens, #Greece🇬🇷 distribute food, water, gloves, masks, antiseptic liquid &amp; information about #COVID19 to those affected by homelessness, people who inject drugs, sex workers &amp; migrants.

More: https://t.co/aRA5ZGlQFX"
twitter-1300497232387608585,real,en,https://twitter.com/i/web/status/1300497232387608585,"Cities must protect &amp; promote the health of marginalized groups during the #COVID19 pandemic. 

Here's how #Athens, #Greece🇬🇷 protects vulnerable communities during COVID-19: https://t.co/aRA5ZGlQFX https://t.co/eHVkdFH5z0"
twitter-1300495699923140615,real,en,https://twitter.com/i/web/status/1300495699923140615,"During #COVID19, people with substance 💊 use disorders may be at higher risk of acquiring a range of infections from
 
❗️Sharing objects for administration of substances,
❗️Gathering in groups,
❗️Poverty,
❗️Unemployment,
❗️Likelihood of arrest,
❗️Incarceration https://t.co/K9VeNA4sxy"
twitter-1300487985079689216,real,en,https://twitter.com/i/web/status/1300487985079689216,"During #COVID19, it is important that people being treated for substance use disorder continue with treatment programmes, to avoid negative health consequences associated with substance use. https://t.co/TaEhKqlBQM"
twitter-1300474406368575488,real,en,https://twitter.com/i/web/status/1300474406368575488,Full remark of @DrTedros' opening remarks at the media briefing on #COVID19 - 31 August 2020 https://t.co/4V9HCgzzLD
twitter-1300473973109657601,real,en,https://twitter.com/i/web/status/1300473973109657601,"""And above all, national unity and global solidarity are essential.
This virus thrives when we’re divided. When we’re united, we can defeat it.""-@DrTedros #COVID19"
twitter-1300473822529945600,real,en,https://twitter.com/i/web/status/1300473822529945600,"""1⃣, prevent amplifying events.

2⃣, reduce deaths by protecting vulnerable groups.

3⃣, take the individual steps to protect yourself and others. 

4⃣, find, isolate test and care cases, and trace and quarantine contacts.""-@DrTedros #COVID19

https://t.co/P8LqKaZfa7"
twitter-1300472855042363393,real,en,https://twitter.com/i/web/status/1300472855042363393,"""In closing, I would like to repeat the 🔢 critical things that countries, communities and individuals must focus on to control #COVID19 transmission so they can open their societies and economies safely.""-@DrTedros"
twitter-1300471524424650752,real,en,https://twitter.com/i/web/status/1300471524424650752,"""At the same time, we are responding to #COVID19 by expanding testing and treatment, buying urgently needed medicines, and protecting health care workers.""
-@DrTedros
https://t.co/eY8xs5EppG"
twitter-1300469955876532224,real,en,https://twitter.com/i/web/status/1300469955876532224,"""However, only 14% of countries reported removing user fees, which WHO recommends to offset potential financial difficulties for patients.""-@DrTedros #COVID19
https://t.co/rzBwdJ0fZd"
twitter-1300469611088039937,real,en,https://twitter.com/i/web/status/1300469611088039937,"""Many countries have started to implement some of WHO’s recommended strategies to mitigate service disruptions, such as triaging patients to identify priorities, shifting to on-line patient consultations, and changes to prescribing practices.""-@DrTedros #COVID19"
twitter-1300468959666372609,real,en,https://twitter.com/i/web/status/1300468959666372609,"""A WHO survey published today from 105 countries shows that 90% of countries have experienced disruption to their health services. Low- and middle-income countries have been most affected.""-@DrTedros #COVID19"
twitter-1300468717890031616,real,en,https://twitter.com/i/web/status/1300468717890031616,"""Of course, it’s not just schools and businesses that have been affected by #COVID19.
In all countries, health systems have been put under extreme pressure &amp; the true impact of the pandemic in terms of increased sickness &amp; death from other diseases remains to be seen.""-@DrTedros"
twitter-1300468462154928128,real,en,https://twitter.com/i/web/status/1300468462154928128,"""I would like to think the @EU_Commission for its announcement today that it is joining the COVAX Facility, and for its contribution of EUR400 million.
As President @vonderleyen said, global collaboration is the only way to overcome a global #COVID19 pandemic.""-@DrTedros"
twitter-1300467880472051716,real,en,https://twitter.com/i/web/status/1300467880472051716,"""Meanwhile, we are continuing to work with our partners through the ACT Accelerator and the COVAX Facility to ensure that once a vaccine is available, it is available equitably to all countries.""-@DrTedros #COVID19"
twitter-1300467667732762626,real,en,https://twitter.com/i/web/status/1300467667732762626,"""This is all part of our commitment to supporting every sector to reopen as safely as possible.""-@DrTedros #COVID19
https://t.co/AeB4njKDWZ"
twitter-1300466813189459968,real,en,https://twitter.com/i/web/status/1300466813189459968,"""4⃣, governments must take tailored actions to find, isolate, test and care for cases &amp; trace and quarantine contacts. Widespread stay-at-home orders can be avoided if countries take temporary and geographically-targeted interventions.""-@DrTedros #COVID19
https://t.co/7vkGqwvoF7"
twitter-1300466053118648330,real,en,https://twitter.com/i/web/status/1300466053118648330,"""Avoid the “three Cs”: closed spaces, crowded places and close-contact settings.""-@DrTedros #COVID19
https://t.co/10dT4wuZGv"
twitter-1300465382537474049,real,en,https://twitter.com/i/web/status/1300465382537474049,"""3⃣, individuals must play their part by taking the measures we know work to protect themselves &amp; others:
⬅️🧍‍♀️➡️ stay at least one metre away from others
🖐️ clean your hands regularly
💪 practise respiratory etiquette
😷 #WearAMask"" 
-@DrTedros #COVID19 
https://t.co/7vkGqwvoF7"
twitter-1300464434926825473,real,en,https://twitter.com/i/web/status/1300464434926825473,"""By protecting those who are most at risk, countries can save lives, prevent people becoming severely ill, and take the pressure off their health systems.""-@DrTedros #COVID19
https://t.co/qFKIAbCF28"
twitter-1300464201073385477,real,en,https://twitter.com/i/web/status/1300464201073385477,"""2⃣, reduce deaths by protecting vulnerable groups, incl. older people, those with underlying conditions and essential workers.
Countries that do this well may be able to cope with low levels of transmission as they open up.""-@DrTedros #COVID19
https://t.co/7vkGqwvoF7"
twitter-1300463883325452288,real,en,https://twitter.com/i/web/status/1300463883325452288,"""On the other hand, countries or communities with sporadic cases or small #COVID19 clusters can find creative ways to hold events while minimizing risk.""-@DrTedros 

https://t.co/CmKmPKxPfy"
twitter-1300463441883394049,real,en,https://twitter.com/i/web/status/1300463441883394049,"""Countries or communities experiencing significant community transmission may need to postpone events for a short time to reduce transmission.""-@DrTedros #COVID19
https://t.co/CmKmPKxPfy"
twitter-1300462753681940480,real,en,https://twitter.com/i/web/status/1300462753681940480,"""Preventing these amplifying events is essential, but there are ways to hold gatherings safely in some places. 
Decisions about how and when to allow gatherings of people must be taken with a risk-based approach, in the local context.""-@DrTedros #COVID19
https://t.co/ElGCqUGUvl"
twitter-1300462506503176197,real,en,https://twitter.com/i/web/status/1300462506503176197,"""1⃣, prevent amplifying events. #COVID19 spreads very efficiently among clusters of people. 
In many countries, we have seen explosive outbreaks linked to gatherings of people at stadiums, nightclubs, places of worship and in other crowds.""-@DrTedros"
twitter-1300462300533587968,real,en,https://twitter.com/i/web/status/1300462300533587968,"""We believe there are 🔢 essential things that all countries, communities and individuals must focus on to take control.""-@DrTedros #COVID19"
twitter-1300462036544114688,real,en,https://twitter.com/i/web/status/1300462036544114688,"""The more control countries have over the virus, the more they can open up.
Opening up without having control is a recipe for disaster.
It’s not one size fits all, it’s not all or nothing.""-@DrTedros #COVID19"
twitter-1300461839332126723,real,en,https://twitter.com/i/web/status/1300461839332126723,"""At the same time, no country can just pretend the #COVID19 pandemic is over. 
The reality is that this coronavirus spreads easily, it can be fatal to people of all ages &amp; most people remain susceptible.""-@DrTedros"
twitter-1300461684411203585,real,en,https://twitter.com/i/web/status/1300461684411203585,"""WHO fully supports efforts to re-open economies and societies. We want to see children returning to school and people returning to the workplace – but we want to see it done safely.""-@DrTedros #COVID19"
